"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.229579082532853,0.0334894921403398,0.234553191489362,0.225531914893617,0.247148936170213,0.0216170212765957,4.10002813206727,25.0804472371325,0.820806913870715,0.088728561380848,0.23063829787234,0.229579082532853,0.120176615296293,0.0211920529801325,0.246153846153846,0.5189453125,0.2109375,1.7265625,1.515625,0.0864080303852415,"male"
0.200935618755071,0.0545621547772938,0.210732782369146,0.14995041322314,0.250842975206612,0.100892561983471,1.96525295263695,7.88374437630992,0.911889819731871,0.24334154122712,0.206567493112948,0.200935618755071,0.114533881034993,0.0178173719376392,0.262295081967213,0.565776209677419,0.1640625,3.890625,3.7265625,0.0827007879707945,"male"
0.205320604043326,0.0709339172413878,0.245943918556885,0.152127165565279,0.256795856402929,0.10466869083765,5.55786619782734,45.0186839668511,0.898831626210223,0.449626039122885,0.0999678514020361,0.205320604043326,0.130810288432734,0.0431506849315069,0.279113924050633,0.498684834988318,0.0861328125,6.524560546875,6.438427734375,0.0316903338998849,"male"
0.208161524322427,0.0577925153199403,0.234272030651341,0.14227969348659,0.258141762452107,0.115862068965517,1.56130820337513,4.80633719551803,0.89488516425665,0.164249042172918,0.271417624521073,0.208161524322427,0.121059576061132,0.0189798339264531,0.19047619047619,0.6375,0.125,5.390625,5.265625,0.0825296735905044,"male"
0.194036231254472,0.0535071927429785,0.204766039556199,0.150197780993729,0.239073806078148,0.0888760250844187,1.42350718960842,5.57037376457914,0.924917604191307,0.263702578614754,0.204225759768452,0.194036231254472,0.1197163716587,0.0305343511450382,0.258064516129032,0.438895089285714,0,1.71875,1.71875,0.0476363636363636,"male"
0.20657238010472,0.0529594050505062,0.222222222222222,0.209305555555556,0.226666666666667,0.0173611111111111,7.77560405902062,86.0253066870066,0.842061316439292,0.291726673114813,0.222777777777778,0.20657238010472,0.197999959587302,0.0165631469979296,0.238805970149254,0.6796875,0.2109375,6.6875,6.4765625,0.0482826487207161,"female"
0.237526152470692,0.0357104589712138,0.249394534738346,0.230691194856224,0.254745490266119,0.0240542954098946,6.49162758480236,61.7502105955714,0.82155567126037,0.17390391720576,0.251194856224326,0.237526152470692,0.218077398641033,0.0439680957128614,0.279113924050633,0.535902315027574,0,9.30234375,9.30234375,0.0278829966329966,"female"
0.227959738118756,0.0385962141959207,0.23378453038674,0.219475138121547,0.249834254143646,0.0303591160220994,2.69461059368541,10.3891333286712,0.828412570199935,0.166248096571748,0.227983425414365,0.227959738118756,0.213152303666864,0.0188457008244994,0.258064516129032,0.763541666666667,0.21875,3.890625,3.671875,0.15,"female"
